YEAR CONCO2 CONCH4 CONN2O T2M CUMCO2 ANTCO2 ANTCH4 ANTN2O ANTNOx ANTCO ANTVOC ANTSO2 RADTTL RADANT RADAER RADCO2 RADCH4 RADN2O pH
2128   334.11  1267.51   371.25   1.3325    478.74   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.4229   1.3898  -0.6279   1.0006   0.2898   0.3211   8.1179
2129   333.12  1267.07   371.45   1.3212    475.52   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.4071   1.3739  -0.6279   0.9849   0.2896   0.3217   8.1190
2130   332.15  1266.66   371.65   1.3099    472.30   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.3913   1.3582  -0.6279   0.9692   0.2894   0.3223   8.1200
2131   331.19  1266.29   371.85   1.2986    469.07   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.3757   1.3426  -0.6279   0.9537   0.2892   0.3229   8.1211
2132   330.23  1265.95   372.05   1.2873    465.85   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.3602   1.3270  -0.6279   0.9383   0.2891   0.3235   8.1221
2133   329.28  1265.64   372.24   1.2761    462.62   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.3447   1.3116  -0.6279   0.9229   0.2889   0.3240   8.1231
2134   328.34  1265.36   372.44   1.2650    459.40   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.3294   1.2963  -0.6279   0.9076   0.2888   0.3246   8.1241
2135   327.41  1265.10   372.63   1.2538    456.17   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.3142   1.2811  -0.6279   0.8925   0.2887   0.3252   8.1251
2136   326.48  1264.86   372.82   1.2427    452.95   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.2991   1.2659  -0.6279   0.8774   0.2886   0.3257   8.1261
2137   325.57  1264.64   373.01   1.2317    449.72   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.2840   1.2509  -0.6279   0.8623   0.2885   0.3263   8.1271
2138   324.66  1264.44   373.19   1.2207    446.50   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.2691   1.2360  -0.6279   0.8474   0.2884   0.3268   8.1281
2139   323.75  1264.26   373.38   1.2097    443.28   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.2542   1.2211  -0.6279   0.8325   0.2883   0.3273   8.1291
2140   322.86  1264.10   373.56   1.1987    440.05   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.2395   1.2063  -0.6279   0.8177   0.2882   0.3279   8.1301
2141   321.97  1263.94   373.74   1.1878    436.83   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.2248   1.1916  -0.6279   0.8030   0.2882   0.3284   8.1311
2142   321.08  1263.81   373.92   1.1770    433.60   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.2102   1.1770  -0.6279   0.7883   0.2881   0.3289   8.1320
2143   320.21  1263.68   374.10   1.1662    430.38   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.1956   1.1625  -0.6279   0.7738   0.2881   0.3294   8.1330
2144   319.34  1263.56   374.27   1.1554    427.15   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.1812   1.1481  -0.6279   0.7593   0.2880   0.3300   8.1340
2145   318.48  1263.46   374.45   1.1446    423.93   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.1668   1.1337  -0.6279   0.7448   0.2880   0.3305   8.1349
